id,title,release_date,popularity,vote_average,vote_count,genres,runtime,budget,revenue,production_countries,release_year,release_month,release_day,roi,vote_average_log,vote_count_log,budget_log,revenue_log,roi_log,language_name
197998,Minazuki,1999-10-23,1.8962,5.7,10,['Drama'],114,,,['Japan'],1999,10,23,,1.9021075263969205,2.3978952727983707,,,,Japanese
30923,Alice in Wonderland,1999-02-28,2.0023,6.2,370,"['Fantasy', 'Family']",133,21000000.0,,"['Germany', 'United Kingdom', 'United States of America']",1999,2,28,,1.9740810260220096,5.916202062607435,16.860033043306743,,,English
99,All About My Mother,1999-04-16,1.7667,7.643,1945,"['Comedy', 'Drama']",101,8272296.0,67956089.0,"['Spain', 'France']",1999,4,16,7.2149005548157366,2.1567497447705013,7.57353126274595,15.928422779341124,18.034372319269433,2.1059496460983396,Spanish
16371,Tell Me Something,1999-11-13,1.7666,6.2,56,"['Thriller', 'Crime', 'Mystery', 'Horror']",118,,68416.0,['South Korea'],1999,11,13,,1.9740810260220096,4.04305126783455,,11.133376610741882,,Korean
49285,The Legendary Tai Fei,1999-12-10,1.763,5.0,12,"['Crime', 'Drama']",82,,,['Hong Kong'],1999,12,10,,1.791759469228055,2.5649493574615367,,,,Chinese(Simplified)
58570,Where a Good Man Goes,1999-05-06,1.6514,6.6,8,"['Action', 'Drama', 'Thriller']",90,,,['Hong Kong'],1999,5,6,,2.028148247292285,2.1972245773362196,,,,Chinese(Simplified)
14709,Varsity Blues,1999-01-15,1.8058,6.2,427,"['Comedy', 'Drama', 'Romance']",106,,,['United States of America'],1999,1,15,,1.9740810260220096,6.059123195581797,,,,English
2290,Jakob the Liar,1999-09-16,1.6251,6.688,375,"['Comedy', 'Drama', 'History']",120,45000000.0,4956701.0,"['France', 'Hungary', 'United States of America']",1999,9,16,-0.8898510888888889,2.0396606716679915,5.929589143389895,17.622173069956816,15.416251158189358,0.0,English
11374,EDtv,1999-03-26,1.9365,5.958,650,['Comedy'],123,80000000.0,35242897.0,['United States of America'],1999,3,26,-0.5594637875,1.9398920767297503,6.478509642208569,18.197537205138154,17.377774591746398,0.0,English
194136,Sooryavansham,1999-05-21,1.7495,6.0,29,"['Action', 'Drama']",182,,,['India'],1999,5,21,,1.9459101490553132,3.4011973816621555,,,,Hindi
23356,Purgatory,1999-01-10,1.7254,7.2,123,"['Fantasy', 'Western', 'TV Movie']",94,,,['United States of America'],1999,1,10,,2.1041341542702074,4.820281565605037,,,,English
26499,Victim,1999-10-16,1.7224,6.9,17,"['Horror', 'Thriller', 'Crime']",93,,,['Hong Kong'],1999,10,16,,2.066862759472976,2.8903717578961645,,,,Chinese(Simplified)
72490,Charisma,1999-11-10,1.6449,6.576,46,"['Mystery', 'Drama', 'Thriller']",104,,,['Japan'],1999,11,10,,2.024985355883777,3.8501476017100584,,,,Japanese
37576,The Ring Virus,1999-06-12,2.2188,4.8,36,"['Horror', 'Thriller']",110,,,"['Japan', 'South Korea']",1999,6,12,,1.7578579175523736,3.6109179126442243,,,,Korean
13824,Superstar,1999-10-08,1.5999,5.346,293,['Comedy'],82,14000000.0,30636478.0,['United States of America'],1999,10,8,1.188319857142857,1.8478246931610038,5.683579767338681,16.454567959008102,17.23770198108981,0.7831340608694506,English
10359,Resurrection,1999-06-05,1.7127,6.159,287,"['Crime', 'Mystery', 'Horror']",108,10000000.0,,['United States of America'],1999,6,5,,1.9683703064140479,5.662960480135946,16.118095750958314,,,English
111653,Scorpio Nights 2,1999-02-02,1.9625,4.3,6,['Drama'],96,,,['Philippines'],1999,2,2,,1.667706820558076,1.9459101490553132,,,,Tagalog
44554,A Man Called Hero,1999-07-17,1.6981,5.9,59,"['Action', 'Adventure', 'Fantasy']",116,,,['Hong Kong'],1999,7,17,,1.9315214116032138,4.0943445622221,,,,Chinese(Simplified)
63308,The Geisha House,1999-01-15,1.6978,7.4,8,['Drama'],113,,,['Japan'],1999,1,15,,2.128231705849268,2.1972245773362196,,,,Japanese
96530,8 ½ $,1999-09-14,1.7171,5.5,14,"['Comedy', 'Crime']",95,,,['Russia'],1999,9,14,,1.8718021769015913,2.70805020110221,,,,Russian
58745,Red Room,1999-06-03,1.7575,4.1,30,['Horror'],68,,,['Japan'],1999,6,3,,1.62924053973028,3.4339872044851463,,,,Japanese
37836,Judgement,1999-10-01,1.567,6.2,42,['Drama'],27,,,['South Korea'],1999,10,1,,1.9740810260220096,3.7612001156935624,,,,Korean
37937,Don't Look Back,1999-10-23,1.6582,7.0,2,['Drama'],75,,,['Japan'],1999,10,23,,2.0794415416798357,1.0986122886681098,,,,Japanese
18143,She and Her Cat,1999-10-01,1.5565,6.64,179,['Animation'],5,,,['Japan'],1999,10,1,,2.033397603178429,5.19295685089021,,,,Japanese
457714,Dillagi,1999-11-08,1.5509,5.7,10,"['Family', 'Drama', 'Romance']",188,,,['India'],1999,11,8,,1.9021075263969205,2.3978952727983707,,,,Hindi
75983,The Rules of the Game,1999-09-10,2.0349,4.3,10,['Crime'],99,,,['Hong Kong'],1999,9,10,,1.667706820558076,2.3978952727983707,,,,Chinese(Simplified)
15556,At First Sight,1999-01-15,1.3783,5.969,245,"['Drama', 'Romance']",128,,,['United States of America'],1999,1,15,,1.9414717424563819,5.5053315359323625,,,,English
10381,Plunkett & MacLeane,1999-01-22,1.6359,6.09,139,"['Action', 'Comedy', 'Drama']",93,,474900.0,['United Kingdom'],1999,1,22,,1.958685340544036,4.941642422609304,,13.07086164024146,,English
27123,The Trench,1999-09-17,1.6349,5.324,93,"['War', 'History']",98,,,"['France', 'United Kingdom']",1999,9,17,,1.8443519193472255,4.543294782270004,,,,English
13787,Holy Smoke,1999-09-04,1.3719,5.683,210,"['Comedy', 'Drama']",115,15000000.0,1765545.0,['Australia'],1999,9,4,-0.882297,1.899566988528933,5.351858133476067,16.52356082573315,14.383970548953096,0.0,English
45464,Fly Me to Polaris,1999-08-21,1.8041,7.0,31,"['Drama', 'Fantasy', 'Romance']",96,,2189278.0,['Hong Kong'],1999,8,21,,2.0794415416798357,3.4657359027997265,,14.599082823842357,,Chinese(Simplified)
1812,Trick,1999-07-23,1.3666,7.0,98,"['Comedy', 'Romance']",89,450000.0,2049595.0,['United States of America'],1999,7,23,3.5546555555555557,2.0794415416798357,4.59511985013459,13.017005083966255,14.53315325852239,1.5161499088747385,English
17263,A Murder of Crows,1999-07-06,1.5317,6.079,171,"['Thriller', 'Action', 'Crime']",102,,,['United States of America'],1999,7,6,,1.9571326547920522,5.147494476813453,,,,English
12524,Titus,1999-12-25,1.5471,6.461,272,"['Drama', 'History']",162,,2259680.0,"['United Kingdom', 'Italy', 'United States of America']",1999,12,25,,2.0096894534893774,5.60947179518496,,14.630734210843329,,English
22509,The Devil's Arithmetic,1999-03-28,1.5955,6.836,100,"['TV Movie', 'Drama', 'Thriller', 'Fantasy']",95,,,"['Lithuania', 'United States of America']",1999,3,28,,2.0587285000822946,4.61512051684126,,,,English
3293,Pirates of Silicon Valley,1999-05-10,1.9939,7.067,558,['Drama'],97,,,['United States of America'],1999,5,10,,2.087781665954837,6.326149473155099,,,,English
62958,Messengers,1999-08-21,1.7213,6.0,11,"['Comedy', 'Romance', 'Drama']",118,,,['Japan'],1999,8,21,,1.9459101490553132,2.4849066497880004,,,,Japanese
20024,The End of the Affair,1999-12-03,1.5258,6.6,252,"['Romance', 'Drama']",102,23000000.0,10827816.0,"['United States of America', 'United Kingdom']",1999,12,3,-0.5292253913043479,2.028148247292285,5.53338948872752,16.951004817371683,16.19762902894551,0.0,English
10208,Muppets from Space,1999-07-14,1.2652,6.073,331,"['Family', 'Comedy', 'Fantasy', 'Science Fiction']",88,24000000.0,22300000.0,['United States of America'],1999,7,14,-0.07083333333333333,1.956284718053853,5.805134968916488,16.993564429978885,16.920097281273396,0.0,English
66740,Purple Storm,1999-11-25,1.7344,5.8,12,"['Action', 'Crime', 'Thriller']",112,,,['Hong Kong'],1999,11,25,,1.916922612182061,2.5649493574615367,,,,Chinese(Simplified)
318718,Ultraman Tiga & Ultraman Dyna & Ultraman Gaia: The Battle in Hyperspace,1999-03-06,1.4855,7.167,12,"['Science Fiction', 'Action', 'Adventure']",74,,,['Japan'],1999,3,6,,2.1001016443761387,2.5649493574615367,,,,Japanese
2900,The Astronaut's Wife,1999-08-27,1.5295,5.6,935,"['Drama', 'Science Fiction', 'Thriller']",109,75000000.0,19598588.0,['United States of America'],1999,8,27,-0.7386854933333333,1.8870696490323797,6.841615476477592,18.132998684833918,16.790968131813436,0.0,English
36074,Celluloid Nightmares,1999-08-06,1.5268,4.375,12,['Horror'],65,,,['Japan'],1999,8,6,,1.6817585740137264,2.5649493574615367,,,,Japanese
11779,Buena Vista Social Club,1999-06-04,1.4251,7.5,344,"['Documentary', 'Music']",105,,,"['Germany', 'United States of America']",1999,6,4,,2.1400661634962708,5.84354441703136,,,,English
87356,Japanese Hell,1999-11-20,1.4952,4.2,4,['Horror'],102,,,['Japan'],1999,11,20,,1.6486586255873816,1.6094379124341003,,,,Japanese
17771,Sunshine,1999-09-13,1.5147,6.5,138,"['Drama', 'History', 'Romance', 'War']",181,26000000.0,7918035.0,"['Austria', 'Canada', 'Germany', 'Hungary']",1999,9,13,-0.6954601923076923,2.0149030205422647,4.9344739331306915,17.073607134447293,15.884653753240555,0.0,English
47060,The Hole,1999-03-24,1.6688,7.0,85,"['Drama', 'Romance', 'Science Fiction']",95,,,"['Taiwan', 'France']",1999,3,24,,2.0794415416798357,4.454347296253507,,,,Chinese(Traditional)
162072,Doraemon: Nobita Drifts in the Universe,1999-03-06,1.9463,6.6,14,"['Animation', 'Adventure', 'Family', 'Science Fiction']",93,,31200000.0,['Japan'],1999,3,6,,2.028148247292285,2.70805020110221,,17.25592868483099,,Japanese
10496,Bats,1999-10-22,1.5078,4.592,206,"['Horror', 'Thriller', 'Science Fiction']",91,5250000.0,10200000.0,['United States of America'],1999,10,22,0.9428571428571428,1.721337004931509,5.332718793265369,15.473738825043979,16.13789837629371,0.664159643686693,English
10397,Angela's Ashes,1999-12-25,1.6086,7.294,332,['Drama'],145,50000000.0,13042112.0,"['Ireland', 'United Kingdom', 'United States of America']",1999,12,25,-0.73915776,2.1155323618241897,5.808142489980444,17.72753358339242,16.383694141213038,0.0,English
18681,Eye of the Beholder,1999-09-04,1.492,4.907,156,"['Mystery', 'Thriller']",109,15000000.0,17589705.0,"['Australia', 'Canada', 'United Kingdom']",1999,9,4,0.172647,1.7761380883250981,5.056245805348308,16.52356082573315,16.682824402531992,0.15926358661407114,English
12220,The Story of Us,1999-10-14,1.6458,6.1,327,"['Comedy', 'Drama', 'Romance']",96,50000000.0,58900031.0,['United States of America'],1999,10,14,0.17800062,1.9600947840472698,5.793013608384144,17.72753358339242,17.891352191915384,0.16381861154504593,English
31161,Adrenaline Drive,1999-02-18,1.6407,7.077,13,"['Comedy', 'Crime', 'Romance']",112,,,['Japan'],1999,2,18,,2.089020516460159,2.6390573296152584,,,,Japanese
68905,Shikoku,1999-01-23,1.7379,5.267,15,['Horror'],100,,,['Japan'],1999,1,23,,1.8352977712425385,2.772588722239781,,,,Japanese
10350,Wing Commander,1999-03-11,1.4505,4.783,260,"['Science Fiction', 'Action', 'Adventure']",100,30000000.0,11578022.0,"['Luxembourg', 'United States of America']",1999,3,11,-0.6140659333333334,1.7549225791760812,5.564520407322694,17.216707972959764,16.264619290145284,0.0,English
2700,Esther,1999-03-29,1.4933,6.8,34,"['Adventure', 'Drama', 'TV Movie']",87,,,"['Czech Republic', 'France', 'Germany', 'Italy', 'Netherlands', 'Spain', 'United Kingdom', 'United States of America']",1999,3,29,,2.0541237336955462,3.5553480614894135,,,,English
57238,The Black House,1999-11-13,1.7325,6.2,12,"['Horror', 'Mystery']",118,,,['Japan'],1999,11,13,,1.9740810260220096,2.5649493574615367,,,,Japanese
9684,Sweet and Lowdown,1999-12-03,1.2793,6.782,521,"['Comedy', 'Drama', 'Music']",95,29750000.0,4525794.0,['United States of America'],1999,12,3,-0.8478724705882353,2.0518133745623617,6.257667587882639,17.208339723569356,15.32530381029211,0.0,English
717586,The Alchemy of Ecstasy,1999-01-01,1.4518,4.0,1,"['Drama', 'Romance']",0,,,['Hong Kong'],1999,1,1,,1.6094379124341003,0.6931471805599453,,,,Chinese(Traditional)
146270,Vaastav,1999-10-07,1.4485,7.2,48,"['Action', 'Crime', 'Drama']",150,,,['India'],1999,10,7,,2.1041341542702074,3.8918202981106265,,,,Hindi
221913,Raped by an Angel 5: Advertising Temptations,1999-01-01,1.3764,2.444,9,['Thriller'],88,,,['Hong Kong'],1999,1,1,,1.2366335865654843,2.302585092994046,,,,Chinese(Simplified)
5470,Beowulf,1999-03-31,2.2605,4.3,236,"['Adventure', 'Fantasy', 'Action', 'Horror']",95,20000000.0,1531251.0,"['France', 'United States of America']",1999,3,31,-0.92343745,1.667706820558076,5.4680601411351315,16.811242881518265,14.24159625939677,0.0,English
50892,White Valentine,1999-02-13,1.5727,5.4,13,"['Drama', 'Romance']",101,,,['South Korea'],1999,2,13,,1.8562979903656263,2.6390573296152584,,,,Korean
2020,The Bachelor,1999-11-05,1.4254,5.2,312,"['Comedy', 'Romance']",101,51000000.0,36911617.0,['United States of America'],1999,11,5,-0.27624280392156864,1.824549292051046,5.746203190540153,17.747336210296442,17.424036910404105,0.0,English
39347,Hello Brother,1999-08-26,1.7044,5.6,52,"['Comedy', 'Romance']",131,,,['India'],1999,8,26,,1.8870696490323797,3.970291913552122,,,,Hindi
15256,200 Cigarettes,1999-02-26,1.1569,5.815,170,"['Comedy', 'Drama', 'Romance']",101,6000000.0,6852450.0,['United States of America'],1999,2,26,0.142075,1.919126065148496,5.14166355650266,15.607270193858982,15.740116956458575,0.13284678333305072,English
166013,Sirf Tum,1999-06-11,1.3998,5.8,14,"['Romance', 'Music', 'Drama']",170,,,['India'],1999,6,11,,1.916922612182061,2.70805020110221,,,,Hindi
16158,The Wood,1999-07-16,1.3629,6.699,103,"['Comedy', 'Drama', 'Romance']",106,6000000.0,25059640.0,['United States of America'],1999,7,16,3.176606666666667,2.0410904502959126,4.6443908991413725,15.607270193858982,17.03676918171107,1.4294991146139369,English
10388,The Limey,1999-10-08,1.6265,6.5,451,"['Crime', 'Drama', 'Thriller', 'Mystery']",89,10000000.0,3204663.0,['United States of America'],1999,10,8,-0.6795337,2.0149030205422647,6.113682179832232,16.118095750958314,14.980117806647762,0.0,English
1277,Gloomy Sunday,1999-10-21,1.398,7.778,63,"['Drama', 'Romance']",112,,585604.0,"['Germany', 'Hungary']",1999,10,21,,2.172248591266042,4.1588830833596715,,13.280400779844154,,German
9439,The Nameless,1999-10-08,1.3786,5.583,169,"['Thriller', 'Mystery', 'Horror', 'Drama']",100,,1069154.0,['Spain'],1999,10,8,,1.8844905684857396,5.135798437050262,,13.882379174819109,,Spanish
31582,Flawless,1999-11-26,1.4983,6.2,271,"['Comedy', 'Drama', 'Crime']",112,15000000.0,4488529.0,['United States of America'],1999,11,26,-0.7007647333333333,1.9740810260220096,5.605802066295998,16.52356082573315,15.317035811903898,0.0,English
12485,Candyman: Day of the Dead,1999-07-09,1.3754,4.532,251,"['Horror', 'Thriller']",93,,,['United States of America'],1999,7,9,,1.7105494138025117,5.529429087511423,,,,English
78225,A Secret Affair,1999-10-27,1.3694,4.8,8,"['Drama', 'Romance', 'TV Movie']",88,,,['United States of America'],1999,10,27,,1.7578579175523736,2.1972245773362196,,,,English
10399,Mansfield Park,1999-11-12,1.4321,6.683,309,"['Romance', 'Drama']",112,,,['United Kingdom'],1999,11,12,,2.039010095885498,5.736572297479192,,,,English
17433,Street Fighter Alpha: The Movie,1999-12-22,1.2257,6.4,90,"['Action', 'Animation']",100,,,['Japan'],1999,12,22,,2.0014800002101243,4.51085950651685,,,,Japanese
9455,The Corruptor,1999-03-12,1.3362,6.0,286,"['Action', 'Crime', 'Thriller', 'Drama']",110,25000000.0,15156200.0,['United States of America'],1999,3,12,-0.393752,1.9459101490553132,5.659482215759621,17.034386422832473,16.533920313107114,0.0,English
458190,The Last Subway,1999-03-03,1.3508,6.7,13,['Romance'],23,,,['Italy'],1999,3,3,,2.0412203288596382,2.6390573296152584,,,,Italian
274669,Century of the Dragon,1999-10-15,1.3754,6.8,13,"['Thriller', 'Crime', 'Action']",108,,,['Hong Kong'],1999,10,15,,2.0541237336955462,2.6390573296152584,,,,Chinese(Simplified)
1050,Shower,1999-09-13,1.4174,6.956,68,"['Comedy', 'Drama']",92,,,['China'],1999,9,13,,2.073926360991726,4.23410650459726,,,,Chinese(Traditional)
108954,Postmen in the Mountains,1999-10-22,1.3918,7.546,54,['Drama'],93,,,['China'],1999,10,22,,2.145463337221833,4.007333185232471,,,,Chinese(Traditional)
41586,K-911,1999-12-07,1.2442,5.637,248,"['Action', 'Comedy', 'Crime']",91,,,['United States of America'],1999,12,7,,1.892660054163788,5.517452896464707,,,,English
31524,Sarfarosh,1999-04-30,1.256,6.8,98,"['Action', 'Drama']",174,8500000.0,9100000.0,['India'],1999,4,30,0.07058823529411765,2.0541237336955462,4.59511985013459,15.955576839107596,16.02378508137718,0.06820825002653358,Hindi
16379,The Mod Squad,1999-03-26,1.2718,4.327,124,"['Action', 'Mystery', 'Thriller', 'Drama']",92,50000000.0,13260050.0,['United States of America'],1999,3,26,-0.734799,1.672788227934862,4.8283137373023015,17.72753358339242,16.40026638886844,0.0,English
93750,White-Collar Worker Kintaro,1999-11-13,1.564,5.6,7,"['Drama', 'Action', 'Thriller']",110,,,['Japan'],1999,11,13,,1.8870696490323797,2.0794415416798357,,,,Japanese
257853,Dream,1999-01-03,1.2916,3.8,10,"['Comedy', 'Fantasy']",28,,,['Italy'],1999,1,3,,1.5686159179138452,2.3978952727983707,,,,Italian
25752,Children of the Corn 666: Isaac's Return,1999-10-19,1.3119,4.534,191,"['Horror', 'Mystery']",82,,,['United States of America'],1999,10,19,,1.7109108813647342,5.2574953720277815,,,,English
76171,Turbulence 2: Fear of Flying,1999-12-27,1.2896,4.33,56,"['Thriller', 'Action']",101,,,['United States of America'],1999,12,27,,1.673351238177753,4.04305126783455,,,,English
54004,Passport to Paris,1999-11-09,1.33,6.173,304,"['Comedy', 'Family']",87,,,['United States of America'],1999,11,9,,1.9703239771442973,5.720311776607412,,,,English
52404,Tomie: Another Face,1999-12-26,1.4078,5.167,27,"['Horror', 'Romance']",72,,,['Japan'],1999,12,26,,1.8192124960093556,3.332204510175204,,,,Japanese
15198,"Mystery, Alaska",1999-10-01,1.3915,6.268,263,"['Drama', 'Comedy']",119,28000000.0,8891623.0,"['Canada', 'United States of America']",1999,10,1,-0.6824420357142857,1.9834811505339247,5.575949103146316,17.147715103853763,16.000620267972,0.0,English
8970,The Out-of-Towners,1999-04-02,1.245,5.8,234,"['Comedy', 'Drama']",90,75000000.0,29000000.0,['United States of America'],1999,4,2,-0.6133333333333333,1.916922612182061,5.459585514144159,18.132998684833918,17.182806422433504,0.0,English
5319,Hum Dil De Chuke Sanam,1999-06-18,1.1819,6.3,111,"['Comedy', 'Drama', 'Romance']",178,,,['India'],1999,6,18,,1.9878743481543455,4.718498871295094,,,,Hindi
14430,Herod's Law,1999-11-09,1.1962,7.984,188,"['Comedy', 'Crime', 'Mystery', 'Drama']",123,,52000.0,['Mexico'],1999,11,9,,2.195445217436142,5.241747015059643,,10.859018228147887,,Spanish
8672,My Best Fiend,1999-05-17,1.1407,7.308,201,['Documentary'],95,,95612.0,"['Germany', 'United Kingdom']",1999,5,17,,2.117218906013866,5.308267697401205,,11.468064073058205,,German
30237,Onegin,1999-12-22,1.4808,6.143,105,"['Drama', 'Romance']",104,14000000.0,206128.0,"['United Kingdom', 'United States of America']",1999,12,22,-0.9852765714285714,1.9661328561728353,4.663439094112067,16.454567959008102,12.236257465374036,0.0,English
18553,Forever Mine,1999-12-09,1.3847,5.3,50,"['Crime', 'Drama', 'Romance', 'Thriller']",117,17000000.0,,"['Canada', 'United Kingdom', 'United States of America']",1999,12,9,,1.840549633397487,3.9318256327243257,16.648723960844016,,,English
36693,Bloodsport: The Dark Kumite,1999-03-30,1.1344,4.705,78,"['Action', 'Thriller']",100,,,['Belgium'],1999,3,30,,1.741342983314039,4.3694478524670215,,,,English
22314,In Too Deep,1999-08-25,1.4876,6.3,103,"['Drama', 'Action', 'Thriller', 'Crime']",95,7000000.0,14011454.0,['United States of America'],1999,8,25,1.0016362857142858,1.9878743481543455,4.6443908991413725,15.76142084987672,16.455385767310418,0.6939649889206523,English
16162,The Best Man,1999-10-22,1.2016,6.6,140,"['Drama', 'Comedy']",120,9000000.0,34573780.0,['United States of America'],1999,10,22,2.8415311111111112,2.028148247292285,4.948759890378168,16.012735246411598,17.358606178205207,1.3458710139810601,English
46791,Love Will Tear Us Apart,1999-05-17,1.5425,6.4,6,"['Drama', 'Romance']",109,,,['Hong Kong'],1999,5,17,,2.0014800002101243,1.9459101490553132,,,,Chinese(Simplified)
18822,Little Cheung,1999-12-30,1.4744,7.2,17,['Drama'],118,,,['Hong Kong'],1999,12,30,,2.1041341542702074,2.8903717578961645,,,,Chinese(Simplified)
69733,The Man-Eater,1999-08-26,1.2585,5.108,37,['Comedy'],80,,,['Italy'],1999,8,26,,1.809599387356386,3.6375861597263857,,,,Italian
16331,The Jack Bull,1999-04-17,1.2302,6.4,92,"['Western', 'TV Movie']",116,,,['United States of America'],1999,4,17,,2.0014800002101243,4.532599493153256,,,,English
16172,Simply Irresistible,1999-02-05,1.2774,5.435,240,"['Comedy', 'Romance']",95,6000000.0,4398989.0,['United States of America'],1999,2,5,-0.2668351666666667,1.86175184104809,5.484796933490655,15.607270193858982,15.296885527084354,0.0,English
19337,Ley Lines,1999-05-22,1.123,6.4,52,"['Drama', 'Thriller', 'Crime']",105,,,['Japan'],1999,5,22,,2.0014800002101243,3.970291913552122,,,,Japanese
22267,Ride with the Devil,1999-11-24,1.4175,6.351,194,"['Drama', 'War', 'Romance', 'Western']",138,35000000.0,635096.0,['United States of America'],1999,11,24,-0.9818544,1.9948363583919506,5.272999558563747,17.370858648025116,13.361533022114346,0.0,English
28029,A Walk on the Moon,1999-01-29,1.2744,6.054,101,"['Drama', 'Romance']",107,14000000.0,,['United States of America'],1999,1,29,,1.9535948318138603,4.624972813284271,16.454567959008102,,,English
35717,Pola X,1999-05-12,1.1109,5.429,91,"['Drama', 'Romance']",134,,,"['France', 'Germany', 'Japan', 'Switzerland']",1999,5,12,,1.8608190051595497,4.5217885770490405,,,,French
55971,Moloch,1999-02-01,1.3912,6.246,59,"['Drama', 'History']",108,,,"['Germany', 'Italy', 'Russia', 'Switzerland']",1999,2,1,,1.9804495924728855,4.0943445622221,,,,Russian
45712,Gloria,1999-01-22,1.3681,5.7,123,"['Drama', 'Crime', 'Thriller']",108,30000000.0,4197729.0,['United States of America'],1999,1,22,-0.8600757,1.9021075263969205,4.820281565605037,17.216707972959764,15.250054460953216,0.0,English
31023,Butterfly,1999-09-24,1.2073,7.384,233,['Drama'],96,3000000.0,7738129.0,['Spain'],1999,9,24,1.5793763333333333,2.1263251275786863,5.455321115357702,14.914123179965662,15.861670614308245,0.9475476384456644,Spanish
27653,An American Tail: The Mystery of the Night Monster,1999-10-06,1.1779,6.316,144,"['Adventure', 'Fantasy', 'Animation', 'Mystery', 'Family']",78,,,['United States of America'],1999,10,6,,1.9900637305286193,4.976733742420574,,,,English
18561,Oxygen,1999-11-12,1.1462,6.06,91,"['Crime', 'Drama', 'Mystery', 'Thriller']",92,,3088.0,['United States of America'],1999,11,12,,1.9544450515051506,4.5217885770490405,,8.035602692918582,,English
1157856,Love & Sex in Sung Dynasty,1999-01-01,0.9234,0.0,0,[],0,,,[],1999,1,1,,0.0,0.0,,,,English
104465,Moonlight Whispers,1999-10-23,1.3963,6.2,27,"['Drama', 'Romance']",97,,,['Japan'],1999,10,23,,1.9740810260220096,3.332204510175204,,,,Japanese
21719,The Minus Man,1999-02-25,1.2816,5.354,96,"['Drama', 'Thriller']",111,,370668.0,['United States of America'],1999,2,25,,1.8490845358473245,4.574710978503383,,12.823064760068771,,English
21039,Rogue Trader,1999-06-25,1.073,5.935,123,"['Drama', 'History', 'Thriller']",101,12800000.0,,['United Kingdom'],1999,6,25,,1.936581053766795,4.820281565605037,16.36495580701484,,,English
815,Animal Farm,1999-10-03,1.1987,5.7,141,"['Family', 'Drama', 'Comedy']",91,23000000.0,,"['United Kingdom', 'United States of America']",1999,10,3,,1.9021075263969205,4.955827057601261,16.951004817371683,,,English
12479,Breakfast of Champions,1999-02-18,1.146,5.074,108,"['Comedy', 'Drama']",110,12000000.0,,['United States of America'],1999,2,18,,1.804017366623557,4.6913478822291435,16.300417291085605,,,English
10154,Mickey Blue Eyes,1999-08-16,1.2142,5.68,566,"['Comedy', 'Crime', 'Romance']",102,75000000.0,54264342.0,"['United Kingdom', 'United States of America']",1999,8,16,-0.27647544,1.8991179875485542,6.340359303727752,18.132998684833918,17.80937790253751,0.0,English
10368,Tea with Mussolini,1999-03-25,1.1588,6.4,148,"['Comedy', 'Drama', 'War']",117,12000000.0,21001563.0,"['United Kingdom', 'Italy']",1999,3,25,0.75013025,2.0014800002101243,5.003946305945459,16.300417291085605,16.86010746910496,0.5596902137371825,English
137990,Body Weapon,1999-01-01,1.5265,5.192,13,"['Action', 'Crime', 'Thriller']",91,,,['Hong Kong'],1999,1,1,,1.823258136287426,2.6390573296152584,,,,Chinese(Simplified)
17709,Dudley Do-Right,1999-08-27,0.9764,4.1,191,"['Comedy', 'Family', 'Romance']",77,70000000.0,10000000.0,['United States of America'],1999,8,27,-0.8571428571428571,1.62924053973028,5.2574953720277815,18.064005814299346,16.118095750958314,0.0,English
142412,Kaun?,1999-02-26,1.2052,6.0,24,"['Thriller', 'Mystery']",90,,,['India'],1999,2,26,,1.9459101490553132,3.2188758248682006,,,,Hindi
34766,Zenon: Girl of the 21st Century,1999-01-23,1.0987,6.1,181,"['Family', 'Adventure', 'Comedy', 'Science Fiction', 'TV Movie']",97,,,['United States of America'],1999,1,23,,1.9600947840472698,5.204006687076795,,,,English
62970,Kaizokuban Bootleg Film,1999-12-01,1.5033,5.9,7,"['Drama', 'Crime', 'Comedy']",74,,,['Japan'],1999,12,1,,1.9315214116032138,2.0794415416798357,,,,Japanese
11489,Rosetta,1999-09-29,1.0569,7.191,314,['Drama'],95,,266665.0,"['Belgium', 'France']",1999,9,29,,2.103035990533465,5.752572638825633,,12.49375221797883,,French
293980,Troublesome Night 5,1999-01-22,1.154,3.4,5,"['Comedy', 'Horror']",96,,,['Hong Kong'],1999,1,22,,1.4816045409242156,1.791759469228055,,,,Chinese(Simplified)
90761,I Like to Play Games Too,1999-08-03,1.0948,4.2,9,"['Drama', 'Romance']",96,,,['United States of America'],1999,8,3,,1.6486586255873816,2.302585092994046,,,,English
19052,Light It Up,1999-11-04,1.0053,6.6,34,"['Drama', 'Thriller']",99,13000000.0,5985690.0,['United States of America'],1999,11,4,-0.5395623076923077,2.028148247292285,3.5553480614894135,16.380459992348886,15.604882345614689,0.0,English
38809,Black and White,1999-09-04,1.2407,4.7,69,['Drama'],98,10000000.0,5241315.0,['United States of America'],1999,9,4,-0.4758685,1.7404661748405046,4.248495242049359,16.118095750958314,15.472083169803756,0.0,English
36719,The Children of the Marshland,1999-03-03,1.113,7.081,173,"['Comedy', 'Drama']",115,,,['France'],1999,3,3,,2.0895156272513105,5.159055299214529,,,,French
931403,Little Angelita,1999-01-01,1.0406,5.5,2,['Animation'],5,,,[],1999,1,1,,1.8718021769015913,1.0986122886681098,,,,English
285033,Rainbow Trout,1999-11-06,1.0248,8.0,1,"['Thriller', 'Drama']",100,,,['South Korea'],1999,11,6,,2.1972245773362196,0.6931471805599453,,,,Korean
